"","runner","gender","age","course","vp","time"
"842",252,1,31,50,0,149.9333333
"843",252,1,33,85,0,146.8666667
"844",252,1,29.5,39,0,152.8333333
"845",253,1,27,31,0,159.2333333
"846",253,1,26,16,0,152.5333333
"847",254,1,25,41,0,154.05
"848",254,1,23,25,0,156.1166667
"849",254,1,26.6666666666667,82,1,151.8833333
"850",254,1,26,68,0,166.6333333
"851",254,1,23.6666666666667,39,0,168.9833333
"852",255,1,26,6,0,161.4166667
"853",256,0,37,15,0,139.0166667
"854",256,0,38,34,0,140.05
"855",256,0,38,36,0,144.5666667
"856",257,0,32,11,0,135.8166667
"857",258,0,28,60,1,144.6666667
"858",258,0,25,3,0,141.95
"859",258,0,29,78,1,135.5833333
"860",258,0,27,42,0,140.3
"861",259,0,41,11,0,143.2166667
"862",260,0,29,30,0,141.6
"863",260,0,28,6,0,140.7833333
"864",260,0,30,49,0,148.1166667
"865",260,0,31,59,0,138.8666667
"866",261,1,30,31,0,161.6333333
"867",262,1,30,58,0,166.7833333
"868",262,1,31,76,1,160.2
"869",262,1,30,59,1,155.4666667
"870",262,1,29,42,0,158.3166667
"871",262,1,27,6,0,158.5666667
"872",262,1,31,91,0,158.7666667
"873",262,1,28,39,0,172.75
"874",263,0,30,25,0,134.0333333
"875",263,0,31,33,0,135.8833333
"876",263,0,32,52,0,142.95
"877",263,0,34,89,0,149.2333333
"878",264,0,37,32,0,141.3666667
"879",264,0,37,35,0,142.2166667
"880",264,0,36,18,0,139.35
"881",264,0,36,16,0,135.4333333
"883",265,0,31,21,0,136.4833333
"884",265,0,31,52,0,142.4
"885",266,0,29,60,1,140.9666667
"886",266,0,27,22,0,142.2333333
"887",266,0,28,41,0,132.9333333
"888",267,0,32,1,0,140.7
"889",268,0,28,22,0,134.5666667
"892",269,1,41,58,0,164.3333333
"893",269,1,42,76,0,164.2
"894",269,1,42,86,0,158.75
"895",269,1,39,35,0,153.9833333
"896",269,1,41,72,0,156.7666667
"897",270,1,28,2,0,163.6833333
"898",270,1,32,77,1,165.15
"899",271,1,29,22,0,159.6166667
"900",271,1,30,42,0,158.9
"901",271,1,32,78,1,159.55
"902",271,1,29,39,0,163.65
"903",272,0,30,16,0,129.3333333
"904",273,0,25,9,0,132.7166667
"905",274,1,32,31,0,153.8333333
"906",274,1,31,16,0,148.15
"907",275,1,32,20,0,172.75
"908",275,1,35,94,0,164.15
"909",275,1,32,39,0,163.1833333
"910",276,1,32,59,0,163.1333333
"911",276,1,29,3,0,162.15
"912",276,1,30,39,0,193.8333333
"913",277,1,43,31,0,161.1333333
"914",278,1,30,78,0,149.1
"915",278,1,26,11,0,148.3833333
"916",279,1,26,2,0,165.55
"917",279,1,26,6,0,164.9666667
"918",279,1,30,82,1,163.3166667
"919",279,1,27,39,0,175.35
"920",280,1,26,21,0,153.35
"921",280,1,25,25,0,155.5
"922",280,1,24,9,0,159.2666667
"923",280,1,25.3333333333333,39,0,164.5
"924",281,1,23,3,0,164.4666667
"925",281,1,24,22,0,169.8666667
"926",281,1,25,42,0,171.5833333
"927",281,1,27,78,1,162.4833333
"928",281,1,27,82,1,161.7333333
"929",282,1,27,1,0,161.2833333
"930",282,1,29,40,0,158.8
"931",282,1,31,76,0,169.4833333
"932",282,1,30,41,0,163.2333333
"933",282,1,29,22,0,158
"934",282,1,28.4000000000001,39,0,163.9666667
"935",283,1,38.5,20,0,165.3166667
"936",283,1,38,22,0,156.0166667
"937",283,1,40.5,65,1,157.8333333
"938",283,1,40,50,0,160.15
"939",284,1,32.25,20,0,177.1666667
"940",284,1,32,2,0,162.8666667
"942",284,1,31,19,0,174.5166667
"943",284,1,32,38,0,177.8666667
"944",284,1,32.25,39,0,180.3833333
"945",285,0,26,20,0,133.5333333
"946",285,0,25,1,0,129.2833333
"947",285,0,25,11,0,132.1666667
"948",285,0,27,50,0,131.5333333
"949",285,0,28,68,1,125.9833333
"950",285,0,29,76,1,127.9833333
"951",286,0,24,90,0,125.15
"952",286,0,22,50,0,131.8666667
"953",286,0,21,20,0,132.75
"955",287,1,28,16,0,153.3833333
"956",287,1,30,54,0,155.7166667
"957",287,1,31,72,0,156.05
"959",288,1,26,40,0,154.7333333
"960",288,1,28,76,0,150.1166667
"961",288,1,27.6666666666667,78,0,148.1333333
"962",288,1,23,7,0,153.2
"963",288,1,24.6666666666667,39,0,159.7
"964",289,1,28,6,0,152.3166667
"965",289,1,30,45,0,155.0333333
"966",290,1,31,60,0,168.1
"967",290,1,28,7,0,159.2333333
"968",291,1,34,2,0,164.9833333
"969",291,1,34,6,0,172.4
"972",292,1,30,1,0,155.3
"973",293,1,38,42,0,148.75
"975",293,1,37,26,0,147.5833333
"976",293,1,39,68,1,149.1833333
"977",294,1,23,1,0,164.9333333
"978",294,1,25,21,0,162
"979",294,1,27,59,0,173.5333333
"980",294,1,27.6666666666667,78,0,166.2166667
"981",295,1,28,2,0,162.3333333
"982",296,1,33,4,0,161.7333333
"983",296,1,33,23,0,163.0166667
"984",296,1,33,25,0,165.0333333
"985",296,1,33,15,0,168.0166667
"986",296,1,34,34,0,168.7833333
"987",297,1,32,6,0,160.9166667
"988",297,1,33,39,0,173.8833333
"989",298,0,28,12,0,139.5166667
"990",298,0,31,69,0,144.0833333
"991",298,0,31,72,0,146.9166667
"992",298,0,28,7,0,140.7166667
"993",299,0,25,3,0,133.65
"994",299,0,26,31,0,128.8833333
"998",300,0,25,3,0,130.4
"999",300,0,26,30,0,134.2
"1000",300,0,25,6,0,135.45
"1001",300,0,26,22,0,140.3
"1002",300,0,27,40,0,134.75
"1003",300,0,27,42,1,137.8833333
"1004",301,0,32,1,0,136.4166667
"1005",302,1,25,2,0,162.5666667
"1006",302,1,27,41,0,159.1
"1007",302,1,25,3,0,169.3166667
"1008",302,1,26,39,0,190.1166667
"1009",303,0,28,45,0,134.6666667
"1010",303,0,30,2,0,133.3833333
"1011",304,1,26,1,0,166.5666667
"1012",304,1,28,40,0,158.7333333
"1013",304,1,30,76,0,165.7333333
"1014",304,1,26,2,0,160.1166667
"1015",304,1,28,41,0,155.45
"1016",304,1,25,7,0,169.6833333
"1017",304,1,29.875,82,0,158.5333333
"1018",304,1,27,33,0,160.4833333
"1019",304,1,27,38,0,170.1166667
"1020",304,1,26.875,39,0,165.3333333
"1021",305,0,27,27,0,142.2333333
"1022",305,0,26,6,0,150.5833333
"1023",306,1,30,59,0,152.7833333
"1024",306,1,29,42,0,153.7666667
"1025",306,1,28,39,0,153.4666667
"1027",307,0,28,32,0,142.8166667
"1029",307,0,30,60,0,143.1166667
"1030",308,0,32,1,0,142.5
"1031",308,0,32.6666666666667,3,0,136.6833333
"1032",308,0,33.6666666666667,30,0,138.6666667
"1033",308,0,35,41,0,133.4666667
"1034",308,0,36,59,1,136.8
"1035",309,1,33,20,0,157.5166667
"1036",309,1,34,50,1,148.1333333
"1037",309,1,35,68,1,150.5166667
"1038",310,1,25,9,0,155.0666667
"1040",311,1,27,6,0,153.55
"1041",312,1,25,1,0,144.9833333
"1042",313,1,27,58,0,170.1833333
"1043",313,1,28,76,0,164.6166667
"1044",313,1,24,13,0,164.6666667
"1045",313,1,25,33,0,164.9333333
"1046",313,1,27,70,0,162.8333333
"1047",314,1,30,26,0,149.95
"1048",315,1,39,3,0,164.55
"1049",315,1,40,26,0,162.3166667
"1050",316,0,34,31,0,140.1333333
"1051",317,1,31,11,0,161.8333333
"1054",318,1,40,45,0,173.5333333
"1055",318,1,42,81,0,159.05
"1056",318,1,40,33,0,164.8666667
"1057",319,1,26,20,0,169.0166667
"1058",319,1,25,9,0,171.4
"1059",319,1,26,32,0,163.5
"1060",319,1,29,86,0,169.9333333
"1061",320,1,33,11,0,144.4166667
"1062",320,1,34,31,0,144.4333333
"1063",320,1,35,50,0,147.9
"1064",320,1,36,68,0,142.8
"1065",320,1,37,85,0,143.5333333
"1066",321,0,25,1,0,152.65
"1067",321,0,26,2,0,138.5666667
"1068",321,0,27,21,0,144.75
"1069",321,0,28,41,0,137.65
"1070",321,0,29,59,1,163.9166667
"1071",322,0,32,16,0,131.4666667
"1072",323,0,33,25,0,140.8666667
"1073",324,0,29,3,0,143.7166667
"1074",324,0,33,77,1,146.2333333
"1076",325,0,25,2,0,141.0333333
"1077",325,0,25,6,0,144.7666667
"1079",326,0,27,6,0,143.7666667
"1080",326,0,27,9,0,142.3333333
"1081",326,0,28,2,0,140.2166667
"1082",326,0,28,26,0,143.9333333
"1083",326,0,28,31,0,148.4
"1084",326,0,29,45,0,148.45
"1085",326,0,30,41,0,142.1333333
"1086",326,0,31,59,1,140.7166667
"1087",326,0,31,81,1,140.45
"1088",326,0,32,77,1,140.4333333
"1089",327,0,26,9,0,136.2166667
"1090",327,0,30,59,0,133
"1091",327,0,27.6666666666667,30,0,135.2666667
"1092",327,0,28,31,0,140.25
"1093",328,0,35,19,0,139.2
"1094",328,0,36,38,0,143.0333333
"1095",329,0,33,1,0,133.8666667
"1096",330,0,34,2,0,141.2333333
"1097",331,0,32.5,30,0,147.4666667
"1098",331,0,31,6,0,147.8666667
"1099",331,0,33,21,0,142.2833333
"1100",331,0,33,45,0,146.7833333
"1101",331,0,34,41,0,137.6666667
"1102",332,0,32,76,1,157.1833333
"1103",332,0,28,9,0,143.7166667
"1104",332,0,31,59,0,148.15
"1105",332,0,31,63,0,158.8166667
"1106",333,0,36,30,0,137.2333333
"1107",333,0,35,9,0,137.5333333
"1108",333,0,39,77,0,146.7
"1109",334,0,40.5,30,0,132.3333333
"1110",334,0,39,1,0,132.7
"1111",334,0,40,11,0,133.5333333
"1112",334,0,41,40,0,137
"1113",334,0,42,50,0,135.4833333
"1114",335,1,27,26,0,163.0666667
"1115",336,1,31,41,0,157.55
"1116",336,1,32,59,1,156.4333333
"1117",336,1,29,9,0,161.8333333
"1118",336,1,30,39,0,166.65
"1119",337,1,24,1,0,159.1333333
"1120",338,1,36,59,0,162.5666667
"1121",338,1,33,10,0,163.6666667
"1122",338,1,34,39,0,170.3333333
"1123",339,1,38,2,0,162.8166667
"1124",339,1,37,6,0,163.9
"1125",339,1,37.5,8,0,165.15
"1126",339,1,41.5,90,0,164.1666667
"1127",339,1,38.5,39,0,173.6666667
"1128",340,1,47,83,0,163.6166667
"1129",340,1,33,9,0,164.6666667
"1132",340,1,44,39,0,159.95
"1133",341,1,35,21,0,164.25
"1134",341,1,34,26,0,168.0166667
"1136",342,0,37,78,0,144.6833333
"1137",342,0,37,82,0,167.25
"1138",342,0,34,32,0,146.4666667
"1139",342,0,34,22,0,141.0333333
"1140",343,0,38,15,0,142.9333333
"1141",344,1,39,21,0,164.2
"1142",344,1,40.5,60,0,164.6
"1144",344,1,38.5,39,0,175.5833333
"1146",345,0,40,6,0,136.1
"1147",345,0,41,2,0,135.7833333
"1148",345,0,41,23,0,142.8833333
"1149",346,1,27,76,1,145.6666667
"1150",346,1,26,3,0,145.1833333
"1151",346,1,31,46,0,150.3
"1152",347,0,30,22,0,140.05
"1153",348,0,30,26,0,141.3333333
"1154",348,0,31,31,0,144.0333333
"1155",348,0,34,87,0,146.5666667
"1156",349,0,28,27,0,141.4833333
"1157",349,0,31,83,1,139.4833333
"1158",349,0,28,25,0,146.6666667
"1161",350,0,28,6,0,138
"1162",350,0,30,45,0,143.4833333
"1163",350,0,30,47,0,139.2833333
"1164",351,0,33,20,0,147.0333333
"1165",351,0,32,16,0,136.9
"1166",352,0,43,40,0,147.5833333
"1167",352,0,41.9285714285713,20,0,151.65
"1168",352,0,40,7,0,143.5333333
"1169",352,0,41,1,0,147.3333333
"1170",352,0,41,17,0,155.3166667
"1171",352,0,41,19,0,149.3333333
"1172",352,0,42,22,0,152.0333333
"1173",352,0,42,29,0,154.4833333
"1174",352,0,42,31,0,153.3
"1175",352,0,43,41,0,158.2833333
"1176",352,0,43,49,0,174.1333333
"1177",352,0,43,50,0,166.8166667
"1178",352,0,44,67,0,155.8166667
"1179",352,0,44,68,0,154.9
"1180",352,0,45,76,0,153.3833333
"1182",353,0,36,30,0,140.9833333
"1183",353,0,38,69,0,140.0333333
"1184",353,0,35,9,0,136.9333333
"1185",353,0,37,40,0,145.0333333
"1186",354,0,25,22,0,142.4166667
"1187",354,0,27,68,1,139.4833333
"1193",355,1,33,58,0,170.4666667
"1194",355,1,32,31,0,148.2166667
"1195",355,1,34,68,0,146.7333333
"1196",356,1,30,16,0,147.4333333
"1198",357,0,31,51,0,130.8
"1199",357,0,30,31,0,134.3
"1202",358,0,27,31,0,137.95
"1203",359,1,33,28,0,150.6666667
"1204",360,1,28,9,0,154.55
"1205",361,1,32,78,0,165.7833333
"1206",361,1,28,16,0,157.1833333
"1207",362,0,26,30,0,141.45
"1208",362,0,27,41,0,134.55
"1209",362,0,28,59,0,134.55
"1210",363,1,36,26,0,164.75
"1211",364,1,33,2,0,162.5166667
"1212",364,1,34,32,0,166.25
"1213",364,1,34,35,0,161.0833333
"1215",365,1,26,20,0,155
"1216",365,1,26,31,0,154.9166667
"1217",366,0,25,11,0,140.5
"1218",366,0,25,6,0,133.6666667
"1219",367,0,24,21,0,131.6833333
"1220",367,0,24,45,0,140.4666667
"1221",367,0,25,52,0,138.1333333
"1223",367,0,26,70,0,137.9333333
"1224",368,0,31,1,0,138.0333333
"1225",368,0,32,25,0,137.2
"1226",368,0,32,11,0,142.1166667
"1227",368,0,34,41,0,146.6833333
"1228",369,0,26,6,0,136.3
"1229",369,0,29,68,1,146.5166667
"1230",369,0,29,75,0,139.3666667
"1232",370,0,33,30,0,136.4166667
"1233",370,0,35,59,0,143.7666667
"1237",371,1,24,20,0,172.8166667
"1238",371,1,24,22,0,170.3
"1239",371,1,23,8,0,161.6333333
"1240",371,1,24,39,0,182.45
"1241",372,0,31,6,0,135.45
"1242",373,1,34,40,0,168.8
"1243",373,1,33,2,0,164.35
"1244",373,1,33.5,39,0,187.55
"1245",374,1,30,77,1,150.4166667
"1246",374,1,28,45,0,160.4
"1247",374,1,26,17,0,156.8833333
"1248",374,1,27,36,0,159.05
"1249",374,1,30,91,0,155.8333333
"1250",374,1,27,39,0,194.25
"1251",375,1,26,9,0,154.1666667
"1254",376,0,27,6,0,137.25
"1255",376,0,27,7,0,136.8666667
"1256",376,0,28,26,0,137.5333333
"1257",376,0,29,40,0,140.2
"1258",376,0,31,81,0,138.95
"1259",377,1,32,26,0,162.0833333
"1263",378,0,32,16,0,141.6
"1264",378,0,32.75,30,0,150.7166667
"1265",378,0,31,9,0,141.9
"1266",378,0,34,41,0,137.45
"1267",378,0,36,77,1,137.8833333
"1268",378,0,34.75,60,0,146.4833333
"1269",379,0,30,30,0,135.4333333
"1270",379,0,30,31,0,136.5666667
"1271",379,0,33,77,1,133.8
"1272",380,0,24,20,0,135.75
"1273",380,0,24,22,0,133.2833333
"1274",381,0,34,16,0,140.55
"1275",382,0,38,25,0,140.1166667
"1277",383,0,32,23,0,143.4333333
"1278",383,0,32,34,0,139.6833333
"1279",384,0,25,16,0,135.35
"1280",385,0,25,35,0,128.4166667
"1281",385,0,26,54,1,126.85
"1282",385,0,27,72,1,133.6166667
"1283",385,0,28,90,1,125
"1284",385,0,28,76,1,128.95
"1286",386,0,32,1,0,141.2666667
"1287",386,0,35,41,0,154.0666667
"1288",387,1,27,6,0,159.4166667
"1289",387,1,31,81,1,173.2833333
"1290",387,1,30,64,0,159.7166667
"1291",387,1,31,82,1,158.55
"1293",388,0,24,25,0,141.45
"1294",389,1,31,11,0,147.05
"1295",390,1,23,22,0,144.7833333
"1296",391,1,24,1,0,174.6166667
"1297",391,1,25.5,20,0,175.5666667
"1298",391,1,26,40,0,171.7666667
"1299",391,1,28,76,0,164.0166667
"1300",391,1,25,13,0,171.75
"1301",391,1,26,33,0,164.8666667
"1302",391,1,27,52,0,174.4333333
"1303",392,1,30,40,0,161.3666667
"1304",392,1,29,26,0,152.15
"1305",392,1,28,12,0,153.4833333
"1306",392,1,32,86,0,161.5
"1307",392,1,29,35,0,154.5666667
"1308",392,1,31,72,0,157.15
"1309",393,1,31,58,0,164.4833333
"1310",393,1,32,76,0,162.6833333
"1311",393,1,31,59,0,157.3333333
"1312",393,1,28,3,0,161.4333333
"1313",393,1,29,22,0,171.7166667
"1314",393,1,28,6,0,163.3
"1315",393,1,32,87,0,182.3666667
"1316",393,1,29,39,0,166.35
"1317",394,1,39,9,0,162.4833333
"1318",394,1,40,39,0,166.4666667
"1319",395,0,39,12,0,130.2833333
"1320",395,0,41,40,0,138.5333333
"1321",396,0,33.75,20,0,152.75
"1322",396,0,32.75,3,0,143.55
"1323",396,0,36.75,78,1,142
"1324",396,0,32,9,0,145.55
"1325",396,0,34,21,0,141.4833333
"1326",396,0,36,59,1,138.8333333
"1327",396,0,37,81,1,144.6
"1328",397,1,30,76,1,156.2333333
"1329",397,1,28,42,0,155.7666667
"1330",397,1,27,46,0,155.95
"1331",397,1,26,9,0,157.5
"1332",397,1,29.75,90,1,153.05
"1333",397,1,26.75,39,0,172.5833333
"1336",398,1,25,16,0,158.5333333
"1337",399,0,41,6,0,139.9333333
"1338",399,0,41,13,0,147.5333333
"1339",400,0,33,26,0,141.8333333
"1341",401,0,32,3,0,137.35
"1342",401,0,33,31,0,156.8
"1343",401,0,32,12,0,139.35
"1345",401,0,35,74,1,147.6333333
"1346",401,0,36,92,0,145.1666667
"1347",402,0,26,16,0,129.6333333
"1348",403,0,28,21,0,139.7833333
"1350",404,1,28,11,0,157.0833333
"1351",405,0,28,36,0,135.4
"1352",405,0,29,45,0,135.7166667
"1353",405,0,30,63,0,133.3833333
"1354",406,0,28,1,0,141.9666667
"1355",407,0,26,6,0,137.9
"1356",407,0,29,59,0,138.9166667
"1357",408,0,36.5,3,0,143.3
"1358",408,0,33,13,0,142.75
"1360",409,0,25,22,0,138.8333333
"1361",409,0,26,42,0,135.8333333
"1362",410,1,25,1,0,171.45
"1363",410,1,26,2,0,163.3166667
"1366",411,0,29,1,0,139.2
"1367",411,0,29,9,0,140.0333333
"1368",411,0,30,2,0,139.85
"1369",411,0,30,26,0,140.5333333
"1370",411,0,32,64,0,139.8333333
"1371",412,1,30,31,0,148.0166667
"1372",413,0,32,38,0,143.55
"1373",413,0,33,33,0,140.7833333
"1374",413,0,33,56,0,141.7333333
"1375",413,0,34,75,0,142.5333333
"1376",413,0,35,81,0,138.1
"1377",413,0,35,70,0,140.95
"1378",413,0,32.3333333333333,30,0,146.8166667
"1379",414,1,24,2,0,161.1666667
"1380",414,1,25,21,0,156.4333333
"1381",414,1,26,41,0,151.9166667
"1382",414,1,27,68,1,152.0666667
"1386",415,0,33,51,0,139.1666667
"1387",415,0,32,29,0,143.8833333
"1388",415,0,33,41,1,133.4166667
"1389",415,0,34,59,1,135.0666667
"1390",416,1,36,76,0,155.5666667
"1391",416,1,34,41,0,148.1666667
"1392",416,1,31.75,3,0,151.2333333
"1393",416,1,31,9,0,168.0333333
"1394",416,1,33,31,0,156.2
"1395",416,1,34.75,69,0,146.3166667
"1396",417,1,30,11,0,145.8833333
"1397",418,1,22,4,0,163.6833333
"1398",418,1,23,23,0,170.7666667
"1399",419,1,26.4000000000001,20,0,157.6
"1400",419,1,29,76,0,168.0833333
"1401",419,1,25.4000000000001,3,0,152.85
"1402",419,1,27,22,0,153.8
"1403",419,1,28,42,0,158.45
"1404",419,1,28.4000000000001,60,0,152.6166667
"1405",419,1,27,46,0,158.6166667
"1406",419,1,28,64,0,155.3666667
"1407",420,1,29,59,1,161.3833333
"1408",420,1,27,25,0,156.9666667
"1409",420,1,30,81,1,156.0833333
"1410",420,1,26,9,0,162.3333333
"1411",420,1,27,39,0,167.9166667
"1412",421,1,26,2,0,160.3666667
"1413",421,1,27,21,0,151.3333333
"1414",421,1,25,6,0,152.85
"1415",421,1,26,25,0,153.4666667
"1416",421,1,29,81,0,158.7666667
"1417",421,1,28,52,0,158.2333333
"1418",421,1,29,70,0,162.7
"1419",421,1,26,17,0,155.4166667
"1420",421,1,27,36,0,152.3
"1421",421,1,28,55,0,158
"1422",421,1,29,73,0,153.25
"1423",422,1,32,2,0,162.6
"1424",422,1,33,31,0,171.8333333
"1425",422,1,33,39,0,174.2833333
"1427",423,0,29,30,0,143.05
"1428",423,0,28,9,0,152.5833333
"1429",424,0,28,3,0,138.5666667
"1430",424,0,28,1,0,140.4166667
"1431",424,0,29,21,0,134.2833333
"1432",424,0,29,25,0,142.6166667
"1433",425,0,33,22,0,138.35
"1434",425,0,36,76,1,137.6166667
"1435",426,0,40.2,78,0,131.2333333
"1436",426,0,37.2,30,0,137.55
"1437",426,0,28,9,0,139.6666667
"1438",426,0,31,58,0,141.7833333
"1439",426,0,32,68,0,137.2
"1443",427,0,31,30,0,135.8666667
"1444",427,0,32,40,0,135.5666667
"1447",428,1,23,7,0,147.2
"1448",428,1,24,26,0,148.7166667
"1449",428,1,27,82,1,148.7666667
"1450",428,1,24,32,0,152.75
"1451",429,0,23,31,0,140.0166667
"1452",429,0,24,50,0,140.4833333
"1453",430,1,35,58,1,173.05
"1454",430,1,34,22,0,150.6666667
"1455",430,1,32,7,0,151.7666667
"1456",430,1,33.3333333333333,39,0,154.3666667
"1457",431,0,30,1,0,139.2833333
"1458",432,1,28,2,0,151.8333333
"1459",432,1,29,25,0,154.3333333
"1460",432,1,30,45,0,154.1333333
"1461",432,1,31,63,1,153.7333333
"1462",432,1,29,46,0,156.7833333
"1463",432,1,28,28,0,152.4
"1464",432,1,30,50,0,154.3833333
"1465",432,1,27.6666666666667,12,0,153.6666667
"1466",432,1,29,33,0,157.8833333
"1467",432,1,31,70,1,152.8833333
"1468",432,1,29,36,0,154.9666667
"1469",432,1,30,55,0,152.5833333
"1470",432,1,29,73,1,153.1666667
"1471",433,0,31,30,0,135.3833333
"1472",433,0,31,31,0,132.0166667
"1473",433,0,32,40,0,132.1333333
"1474",433,0,32,50,0,134.95
"1475",433,0,33,58,0,138.5833333
"1476",433,0,33,68,0,132.8666667
"1477",433,0,34,76,0,133.1833333
"1478",434,1,33,1,0,147.7833333
"1479",434,1,36,58,1,166.5166667
"1480",434,1,36,50,1,146.8833333
"1481",434,1,37,68,1,146.3666667
"1482",434,1,34.5,39,1,149.3166667
"1483",435,1,41,76,1,169.4666667
"1484",435,1,38,2,0,161.95
"1485",436,1,31,1,0,146.0833333
"1487",436,1,31,16,0,144.2666667
"1488",437,1,33,2,0,164.65
"1489",437,1,35,41,0,162.25
"1491",438,0,20,32,0,130.05
"1492",438,0,22,68,1,126.0166667
"1493",438,0,23,85,1,130.65
"1494",439,1,19,1,0,147.2333333
"1495",439,1,22,60,0,142.25
"1496",439,1,19,16,0,143.6166667
"1497",439,1,20,35,0,145.25
"1498",440,0,22,7,0,130.6166667
"1499",441,1,29,9,0,164.2833333
"1500",441,1,32,73,0,158.2666667
"1501",442,0,28,7,0,137.85
"1502",443,0,29,11,0,130.5666667
"1503",444,0,30,30,0,143.7666667
"1504",444,0,29,9,0,138.1333333
"1505",445,1,33,20,0,175.4333333
"1506",445,1,34,40,0,167
"1507",445,1,35,58,0,188.8166667
"1508",445,1,33,22,0,163.1166667
"1509",445,1,34,42,1,161.8333333
"1510",445,1,32,11,0,179.3833333
"1511",446,1,32,21,0,152.6166667
"1512",446,1,34,59,0,149.35
"1513",446,1,35,78,0,147.7833333
"1514",446,1,33,50,0,151.7333333
"1515",446,1,34,68,0,150.9833333
"1517",447,0,39,25,0,141.65
"1518",448,0,28,22,0,133.5833333
"1519",448,0,29,58,1,148.1166667
"1520",448,0,29,42,1,131.1166667
"1521",448,0,31,85,1,131.1833333
"1522",449,0,32,7,0,142.7166667
"1523",449,0,33,26,0,143.4333333
"1524",450,0,29,21,0,143.9166667
"1525",450,0,30,41,0,138.3333333
"1526",451,0,23,31,0,143.4166667
"1527",451,0,24,50,0,150.4333333
"1528",451,0,25,68,1,139.75
"1529",451,0,25,71,1,141.9833333
"1530",451,0,22,26,0,161.7833333
"1532",452,1,25,6,0,155.6166667
"1533",452,1,26,34,0,162.5666667
"1534",452,1,29,89,1,163.5166667
"1535",452,1,26,39,0,161.3
"1538",453,0,29,54,0,136.7333333
"1539",453,0,27,1,0,133.5833333
"1540",454,0,27,31,0,133.1
"1541",454,0,29,68,0,133.95
"1542",454,0,29,75,0,140.7166667
"1543",454,0,30,85,1,134.4
"1544",454,0,29,70,1,134.7833333
"1545",455,0,28,22,0,133.8833333
"1546",456,1,29,32,0,155.75
"1547",456,1,28,16,0,169.9833333
"1548",456,1,32,90,1,162.0833333
"1549",457,1,24.5,3,0,165.0166667
"1550",457,1,27,42,0,155.45
"1551",457,1,27.5,60,1,152.7
"1552",457,1,28.5,78,1,150.2333333
"1553",457,1,24,7,0,158.5333333
"1555",457,1,26,33,0,156.4166667
"1556",457,1,25.5,39,0,176.95
"1557",458,0,37.75,44,0,171.6333333
"1558",458,0,38.75,62,1,142.2
"1561",458,0,36,13,0,137.7333333
"1562",458,0,38,63,1,134.7833333
"1563",458,0,38,52,1,139.6833333
"1564",458,0,38,43,1,140.8666667
"1565",459,1,34,3,0,159.5333333
"1566",459,1,35,22,0,173.6666667
"1567",460,0,25,12,0,142.8833333
"1568",460,0,28,72,0,142.5666667
"1569",460,0,25,16,0,157.1666667
"1570",460,0,26,36,0,139.8166667
"1571",460,0,27,45,0,142.6333333
"1572",461,1,32,40,0,156.5
"1573",461,1,34,59,0,160.3
"1574",461,1,30,11,0,160.6166667
"1575",461,1,31.3333333333333,39,0,164.9
"1576",462,1,28,11,0,145.8333333
"1578",463,0,27.6666666666667,30,0,156.7666667
"1579",463,0,28,40,0,150.5166667
"1580",463,0,29,57,0,140.3166667
"1581",463,0,27,11,0,141.4166667
"1582",464,0,29,31,0,141.15
"1583",464,0,31,68,0,135.3666667
"1584",464,0,28.75,30,0,142.25
"1585",464,0,30,41,0,131.9333333
"1586",464,0,31,76,0,144.9
"1587",465,0,29,22,0,136.7166667
"1589",465,0,30,41,0,134.2333333
"1590",465,0,28.6666666666667,30,0,137.15
"1591",466,1,30,76,0,178.2166667
"1592",466,1,28,21,0,156.65
"1594",467,0,26,22,0,139.8666667
"1596",468,0,40,26,0,143.6166667
"1597",469,0,25.5,3,0,137.7333333
"1598",469,0,28.5,69,0,146.3666667
"1599",469,0,29.5,88,1,136.7333333
"1600",469,0,25,7,0,137.45
"1601",469,0,27,22,0,139.65
"1602",470,1,30,16,0,158.8666667
"1603",471,0,27,82,0,136.8
"1604",471,0,24,22,0,143.5
"1606",471,0,27,91,0,138.8833333
"1608",472,0,26,30,0,153.6666667
"1609",472,0,25,6,0,137.3166667
"1610",472,0,27,56,0,139.6833333
"1611",472,0,28,75,0,137.7333333
"1612",472,0,29,93,0,143.6666667
"1613",473,0,26,73,0,139.65
"1614",473,0,22.2857142857142,3,0,142.4333333
"1615",473,0,26.2857142857142,82,1,133.4833333
"1616",473,0,23.2857142857142,30,0,144.25
"1617",473,0,23,25,0,140.3166667
"1618",473,0,23,26,0,138.5833333
"1619",473,0,24,45,0,139.1166667
"1620",473,0,25,63,0,138.9833333
"1621",473,0,25,64,0,136.65
"1622",473,0,27,85,1,135.6333333
"1623",474,0,28,30,0,134.95
"1624",474,0,28,31,0,135.15
"1625",474,0,30,58,0,138.95
"1626",474,0,31,85,0,134.1666667
"1627",475,1,23,20,0,153.2166667
"1628",475,1,24,40,0,149.5833333
"1629",475,1,23,22,0,143.6833333
"1630",475,1,24,42,1,148.0833333
"1631",476,1,36,33,0,159.05
"1632",477,1,28,7,0,152.0166667
"1633",478,0,33,1,0,133.8666667
"1634",479,0,27,25,0,132.4333333
"1635",479,0,27,28,0,133.1
"1636",479,0,28,48,0,133.4
"1637",479,0,29,66,0,131.7833333
"1638",479,0,30,84,0,133.4166667
"1640",480,0,33.5,69,0,136.7833333
"1641",480,0,31,25,0,137.1166667
